country,sector,output_hat,price_hat,spending_hat
ARG,01T02,0.8372671088433765,1.0261477251081854,1.010599752650185
ARG,03,1.001362264052155,0.9954730083949446,1.010599752650185
ARG,05T06,0.9185643881843286,1.004184977337364,1.010599752650185
ARG,07T08,1.0053582860777186,0.996703141431053,1.010599752650185
ARG,10T12,0.9938557654086867,1.0527444861371436,1.010599752650185
ARG,13T15,0.9926961822143863,1.0113587180984305,1.010599752650185
ARG,16,1.0105404490361423,1.0058428425851038,1.010599752650185
ARG,17T18,1.0145569221613349,1.0015278209314047,1.010599752650185
ARG,19,0.9711339390445832,1.0323961935281114,1.010599752650185
ARG,20,1.0027362443019723,1.0084368505926093,1.010599752650185
ARG,21,1.0169878968950465,1.0000746866292787,1.010599752650185
ARG,22,0.9880002383500505,1.0077591156829138,1.010599752650185
ARG,23,0.9612853275921953,1.0053798283164113,1.010599752650185
ARG,24,0.9972085933644752,1.011201586184054,1.010599752650185
ARG,25,1.0270406620662906,1.00635724862982,1.010599752650185
ARG,26,1.0186966706247635,1.006909484706251,1.010599752650185
ARG,27,1.0234163035932156,1.008045795836996,1.010599752650185
ARG,28,1.0183598362096535,1.0041900684374625,1.010599752650185
ARG,29T30,1.0024760587804744,1.0070800103285946,1.010599752650185
ARG,31T33,1.0136440416843082,1.0005741187086559,1.010599752650185
ARG,35,0.9420822137501162,1.0194922209994501,1.010599752650185
ARG,36T39,1.004300792295727,0.9979933003282621,1.010599752650185
ARG,41T43,1.007735552674479,1.0018406802303512,1.010599752650185
ARG,45T47,1.002052812114641,0.9935049180564894,1.010599752650185
ARG,49,0.9863806303673215,0.9989837189802837,1.010599752650185
ARG,50,0.9645333854017807,0.9998506815564534,1.010599752650185
ARG,51,0.9668070267107828,1.010718338905136,1.010599752650185
ARG,52,0.9949319509955419,1.0018537268039598,1.010599752650185
ARG,53,1.0151504365087467,0.9966433430662375,1.010599752650185
ARG,55T56,1.0111887262837296,1.0077326430046043,1.010599752650185
ARG,58T60,1.0155364406353338,0.9964731459010557,1.010599752650185
ARG,61,1.0122023394685373,0.9954076121646063,1.010599752650185
ARG,62T63,1.0189747270429206,0.9955698108982453,1.010599752650185
ARG,64T66,1.0070508356329853,0.993226661111912,1.010599752650185
ARG,68,1.011625591178302,0.9909041116595654,1.010599752650185
ARG,69T75,1.0106527984611307,0.9945783010874063,1.010599752650185
ARG,77T82,1.0043910043548274,0.9930495003116613,1.010599752650185
ARG,84,1.0090153204469399,0.9944910288931121,1.010599752650185
ARG,85,1.0103328077612557,0.9928187327705883,1.010599752650185
ARG,86T88,1.0099930377926716,0.9935516214773741,1.010599752650185
ARG,90T93,1.0127297983539685,0.9965521371294042,1.010599752650185
ARG,94T98,1.0097314105596606,0.9950028185569582,1.010599752650185
AUS,01T02,0.8784346232876331,1.0213848077909222,1.0079433621884017
AUS,03,0.9861240124822552,1.0223712355507173,1.0079433621884017
AUS,05T06,0.9348112367446291,1.003843086572021,1.0079433621884017
AUS,07T08,1.0249584971425838,1.006519352308108,1.0079433621884017
AUS,10T12,0.9938125369210279,1.0405568755642478,1.0079433621884017
AUS,13T15,0.9672772878229317,1.0261708991013547,1.0079433621884017
AUS,16,1.0108712926622707,1.0217758958268552,1.0079433621884017
AUS,17T18,1.0091261109357297,1.0111477782064984,1.0079433621884017
AUS,19,0.9077279368660142,1.0145445147278311,1.0079433621884017
AUS,20,0.9570294169544517,1.0164697629886306,1.0079433621884017
AUS,21,1.0017432369494939,1.0113400761943225,1.0079433621884017
AUS,22,1.0324601544182155,1.015966361836331,1.0079433621884017
AUS,23,0.9994134503533892,1.0121145849152746,1.0079433621884017
AUS,24,1.0843902320904786,1.0182907412921745,1.0079433621884017
AUS,25,1.0186958714999235,1.0155754839151965,1.0079433621884017
AUS,26,1.0202607406734012,1.0056193076700841,1.0079433621884017
AUS,27,1.0309047087836505,1.0099653236944732,1.0079433621884017
AUS,28,1.01742604539363,1.00931657594096,1.0079433621884017
AUS,29T30,1.0190282378161677,1.0112697629694407,1.0079433621884017
AUS,31T33,1.0142958810525402,1.0079137835918561,1.0079433621884017
AUS,35,0.8695945385127644,1.0444862208531887,1.0079433621884017
AUS,36T39,0.9963326242106599,1.0036107905743574,1.0079433621884017
AUS,41T43,1.0033790750366858,1.0085194051834978,1.0079433621884017
AUS,45T47,1.0013676672013174,1.0047778863406,1.0079433621884017
AUS,49,0.9835716679586396,1.007343564934569,1.0079433621884017
AUS,50,0.9878323366008681,1.0064942904954342,1.0079433621884017
AUS,51,0.9809686200488829,1.008419098464866,1.0079433621884017
AUS,52,0.9984178987689235,1.002423397994024,1.0079433621884017
AUS,53,0.9972495288198308,1.0066629633591102,1.0079433621884017
AUS,55T56,1.009802652772013,1.0092195709856067,1.0079433621884017
AUS,58T60,1.0118150981887915,1.0027406192021688,1.0079433621884017
AUS,61,1.00460074935478,1.0031003676997743,1.0079433621884017
AUS,62T63,1.0045681307260983,0.9998245527068905,1.0079433621884017
AUS,64T66,0.9983323383037594,0.9979854997182809,1.0079433621884017
AUS,68,1.0066150448318425,0.9980599951414453,1.0079433621884017
AUS,69T75,1.0002663732036867,1.0005224373603283,1.0079433621884017
AUS,77T82,1.000477731913294,1.001629499574399,1.0079433621884017
AUS,84,1.006312869618145,1.0035008195419834,1.0079433621884017
AUS,85,1.0096412483167452,0.9997082537770613,1.0079433621884017
AUS,86T88,1.0077396922796813,1.0001838642967658,1.0079433621884017
AUS,90T93,1.0085119626521524,1.0006296702822142,1.0079433621884017
AUS,94T98,1.0067937283328068,1.0001716441721569,1.0079433621884017
AUT,01T02,1.0126293087516356,1.0246797501607638,1.0225099055101867
AUT,03,1.0185595683651973,1.0202594657331525,1.0225099055101867
AUT,05T06,0.9035763285794634,1.0208743523437895,1.0225099055101867
AUT,07T08,0.9952731768975762,1.0227784722056688,1.0225099055101867
AUT,10T12,1.0268928251117704,1.0247211011597521,1.0225099055101867
AUT,13T15,1.0076663797566479,1.0186316303133045,1.0225099055101867
AUT,16,1.0157447151550025,1.0252342425399705,1.0225099055101867
AUT,17T18,0.9908305461239373,1.0226506810382654,1.0225099055101867
AUT,19,1.0048805850053237,1.0288679978529647,1.0225099055101867
AUT,20,1.0148792646144666,1.0250140782363393,1.0225099055101867
AUT,21,1.0090412375020417,1.018579953800979,1.0225099055101867
AUT,22,1.03256306680633,1.0214630216093215,1.0225099055101867
AUT,23,1.0176107433534332,1.0227474235446008,1.0225099055101867
AUT,24,1.022549691923881,1.0284681113565077,1.0225099055101867
AUT,25,1.0171584274716694,1.0229623593155983,1.0225099055101867
AUT,26,1.015293651707527,1.018253658290377,1.0225099055101867
AUT,27,1.0199046223354873,1.0203010768493754,1.0225099055101867
AUT,28,1.0154481116375178,1.019552785507616,1.0225099055101867
AUT,29T30,1.0142310274698465,1.0196894428142673,1.0225099055101867
AUT,31T33,1.021007236464911,1.0213476433378386,1.0225099055101867
AUT,35,1.0191967122632712,1.0299982846803892,1.0225099055101867
AUT,36T39,1.0159221907782714,1.018201018210245,1.0225099055101867
AUT,41T43,1.0191676354685895,1.0201181125992853,1.0225099055101867
AUT,45T47,1.011052281831908,1.0169587357097891,1.0225099055101867
AUT,49,1.0019690774080126,1.0180927770074877,1.0225099055101867
AUT,50,1.0264810474919617,1.0193693565895774,1.0225099055101867
AUT,51,1.0000010651904188,1.018263985824699,1.0225099055101867
AUT,52,1.0088907719303422,1.0168145346103472,1.0225099055101867
AUT,53,1.0112963223323588,1.0162343021434663,1.0225099055101867
AUT,55T56,1.0191690294548055,1.0178510144869735,1.0225099055101867
AUT,58T60,1.0064569174063824,1.017398907332103,1.0225099055101867
AUT,61,1.009977732255868,1.016264493400871,1.0225099055101867
AUT,62T63,1.0024737152643506,1.0151675163623863,1.0225099055101867
AUT,64T66,1.0095534190477444,1.015801964744973,1.0225099055101867
AUT,68,1.0194136555218074,1.0165900299211483,1.0225099055101867
AUT,69T75,1.0083876262200901,1.0164302604550497,1.0225099055101867
AUT,77T82,1.0138824735752603,1.0166329504975073,1.0225099055101867
AUT,84,1.020951998625142,1.0167190130322143,1.0225099055101867
AUT,85,1.0208019794355683,1.016375597287881,1.0225099055101867
AUT,86T88,1.0212322182912836,1.017098454317255,1.0225099055101867
AUT,90T93,1.0185946225123623,1.0168774899434376,1.0225099055101867
AUT,94T98,1.019753510972417,1.016827729234548,1.0225099055101867
BEL,01T02,0.9963021468920832,1.0253573756253984,1.020045288251248
BEL,03,1.0165467902573382,1.0179120855554873,1.020045288251248
BEL,05T06,0.027124422483447572,1.1016976434355374,1.020045288251248
BEL,07T08,0.9913693731119608,1.0181993980901614,1.020045288251248
